,model_ID,trim
7974,36577,2.6 Truck Con Caja+aa
7975,36577,2.6 Truck Chasis Con Cabina
7976,36577,2.5 Truck 1.25 Gl
7977,36577,2.5 Truck Dlx Porter
7978,36577,2.5 Truck S/caja
7979,36577,2.5 Truck C/caja Tci 100hp
7980,36577,2.5 Ambulancia
7981,36577,2.5 Truck 1.25 Gls
7982,36577,2.5 Truck 1.0 Gls Turbo Aa
7983,36577,2.5 Truck Tci 100hp Con Caja+aa
7984,36577,2.5 Truck Tci Gls Chasis Cab Duales
7985,36577,2.5 Truck Tci 100hp Gls Chasis Cab
7986,36577,2.5 15 Pas Spr Minibus
7987,36577,2.5 Truck 1.0 Gls Turbo S/caja
7988,36577,2.5 Minibus Top
7989,69528,1.8 Pick-up D Dh
7990,69528,1.8 Pick-up D Plus
7991,69528,1.6 Pick-up Xl Plus
7992,69528,1.6 Pick-up Xl
7993,69528,1.4 Pick-up Si Dh Aa
7994,69528,1.6 Pickup Plus
7995,69528,1.6 Pickup
7996,63326,1.6 Thp 200cv 6mt
7997,63326,1.6 Carbon Concept Thp 200cv 6mt
7998,63326,1.6 Thp 163cv Tip
7999,63326,1.6 Thp 200cv Tip
8000,7556082,2.0 Hdi 180 At So Chic
8001,7556082,1.6 Puretech 165 At Be Chic
8002,7556082,2.0 Hdi 180 At Grand Chic
8003,7556082,1.6 Puretech At Performance Line
8004,60815,1.9 I
8005,60815,2.4 D
8006,60815,2.4 D Aa
8007,60815,1.9 I T/elevado
8008,60815,1.9 I S/pared
8009,60815,1.9 I Comfortline Porton Doble 802
8010,60815,2.4 D Ejecutiva Aa
8011,60815,1.9 I Comfortline Porton Trasero
8012,60815,2.0 I Comfortline Porton Doble 802
8013,60815,2.4 D Ejecutiva
8014,2903,2.0 T5 High Plus 240cv At
8015,2903,3.0 T6 Awd Premium 304cv
8016,2903,2.5 T 210hp At
8017,2903,3.0 T6 At High Luxury Awd
8018,2903,2.5 T At
8019,2903,2.4 At
8020,2903,3.0 T6 High Luxury Fwd
8021,2903,2.4 D5
8022,2903,2.0 T6 Momentum
8023,2903,2.5 D5 185hp Mt
8024,2903,2.0 T At High 203cv
8025,2903,2.0 T6 R-design
8026,2903,2.0 T At Premium 203cv
8027,2903,2.0 T4 180cv At
8028,2903,2.0 T6 Inscription
8029,2903,2.0 T Mt High 203cv
8030,2903,2.0 T6 Inscription At
8031,2903,2.0 T5 At High Lux Plus R-design
8032,2903,3.0 T6 At R-design Awd
8033,2903,3.0 T6 R-design Fwd
8034,2903,2.5 D5 185hp At
8035,2903,2.5 R
8036,2903,2.5 R 300hp Mt
8037,2903,2.4 D5 At
8038,2903,2.4 I
8039,2903,2.4 Geartronic
8040,2903,2.5 R At
8041,2903,2.0 T6 Momentum Manual
8042,2903,2.5 R 300hp At
8043,2903,2.0 T6 Inscription 320hp
8044,2903,2.0 T6 Momentum At
8045,2903,2.0 T6 Momentum Automática
8046,2903,2.0 T6 Momentum 254hp
8047,389392,2.0 I Multitronic
8048,389392,2.0 Attraction I 143cv Multitronic
8049,389392,1.8 Ambition Tfsi Multitronic
8050,389392,1.8 Ambition Tfsi 160cv Manual
8051,389392,1.8 Attraction Tfsi Multitronic
8052,389392,2.0 I
8053,389392,2.5 I Multitronic
8054,389392,1.8 T Fsi Multitronic
8055,389392,1.8 T Fsi Manual
8056,389392,2.0 I Manual
8057,389392,3.0 I Tiptronic
8058,389392,1.9 I Quattro
8059,389392,2.0 Ambition I 143cv Multitronic
8060,389392,1.8 Attraction Tfsi Manual
8061,389392,2.5 I
8062,389392,2.8 V6 Tiptronic Quattro
8063,389392,2.4 V6 Tiptronic
8064,389392,2.0 Tdi Attraction
8065,389392,1.8 T
8066,389392,1.8 At
8067,389392,3.2 V6 Fsi Quattro Tiptronic
8068,389392,2.8 V6 Quattro
8069,389392,1.8 T Tiptronic Quattro
8070,389392,1.8 Quattro
8071,389392,1.8 T. Tiptronic
8072,389392,2.4 V6
8073,389392,2.4 V6 Quattro
8074,389392,1.8 T Quattro
8075,389392,1.9 I
8076,389392,1.9 I At
8077,55602,5.0 Gt 421cv
8078,55602,4.6 V8
8079,55602,5.0 Coupe V8 Gt
8080,55602,5.0 Coupe V6
8081,55602,5.0 V6
8082,55602,4.6 V8 Coupe
8083,55602,4.6 V8 Cabrio
8084,2109376,1.6 L3 Hdi 115 Business
8085,2109376,1.6 L3 Hdi 115 Business Mixto
8086,13278,1.6 Glx
8087,13278,1.6 Hatchback
8088,13278,1.7 Sedan Glx
8089,13278,1.6 Hatchback At
8090,13278,1.7 Sedan Glx At
8091,13278,1.7
8092,13278,1.7 Glx
8093,13278,1.7 Sedan Glx D
8094,12401,1.6 T4 At High Luxury 180cv
8095,12401,1.6 T4 Inscription
8096,12401,1.6 T4 Momentum
8097,12401,1.8 T
8098,12401,2.0 T At
8099,12401,1.9 I
8100,12401,2.0 T
8101,12401,2.0 Se Luxury Tc
8102,12401,2.0 Se At
8103,12401,2.0 Performance
8104,12401,2.0 Confort
8105,12401,1.6 T4 Mt 180cv
8106,12401,1.6 Cc T4 High 180cv Mt
8107,12401,1.6 Cc T4 High 180cv At
8108,12401,1.6 T4 Cross Country Mt 180cv
8109,12401,2.0 T4 At
8110,12401,1.6 Cc T4 High Luxury 180cv At
8111,12401,1.6 T4 Confort
8112,12401,1.6 T4 Mt High Luxury 180cv
8113,12401,1.6 T4 At High 180cv
8114,12401,1.6 Cc T4 High Luxury 180cv Mt
8115,12401,2.0 T4
8116,12401,2.0 T Se At
8117,12401,1.6 T4 Mt High R-design 180cv
8118,12401,1.6 T4 At High Lux City 180cv
8119,12401,1.6 T4 At High Plus 180cv
8120,12401,1.6 T4 Mt High 180cv
8121,12401,1.6 T4 Mt High Lux City 180cv
8122,12401,2.0 T Se
8123,12401,1.6 Cc T4 High Plus 180cv Mt
8124,12401,1.6 Cc T4 High Plus 180cv At
8125,12401,1.6 T4 Mt High Plus 180cv
8126,1252856,1.6 Max Amb Plus
8127,1252856,1.6 Ambiente
8128,1252856,1.6 Max Amb
8129,1252856,1.6 Max Edg Plu
8130,1252856,1.6 Max Energy
8131,1252856,1.4 Tdci Max Amb Plu
8132,1252856,1.4 Tdci Max Edge
8133,1252856,1.4 Tdci Max Energy
8134,1252856,1.4 Tdci Max Amb
8135,1252856,1.6 Max Fresh
8136,1252856,1.4 Tdci Max Fresh
8137,389653,1.9 Sx D
8138,389653,1.8 Sx
8139,389653,1.6 Sx Pack/excusive
8140,389653,2.0 Vts Coupe
8141,389653,2.0 Sx Hdi
8142,389653,2.0 Sx Hdi Exclusive
8143,389653,1.9 Sx
8144,389653,1.6 Sx
8145,389653,2.0 Sx Exclusive
8146,16600,1.6 Ts
8147,16600,2.2 Tx Break
8148,16600,2.2 Tx
8149,16600,1.6 Ts Break
8150,16600,2.1 G
8151,16600,2.0 Gxe
8152,16600,1.6 Gts
8153,16600,1.6 Gts Break
8154,1252888,1.9 Rxe Privilege I
8155,1252888,2.0 Rxe Privilege
8156,1252888,2.0 Rxe Privilege At
8157,1252888,1.9 Authentique I
8158,1252888,1.9 Rt Abs I
8159,1252888,2.0 Rxi Campus
8160,1252888,1.9 Expression I
8161,1252888,1.9 Rxi Campus I
8162,1252888,1.9 Fairway I
8163,1252888,1.9 Confort I
8164,1252888,1.9 Luxe I
8165,1252888,1.9 Rec I
8166,1252888,2.0 Luxe
8167,1252888,1.9 Rt Columbia I
8168,1252888,2.0 Rxe Cu
8169,1252888,2.0 Luxe At
8170,8859,4.0 Xlt 4x2
8171,8859,4.0 Xlt 4x4 Limited
8172,8859,4.0 Xlt 4x4 Sport
8173,8859,4.0 Xlt 4x4 At
8174,1252905,1.5 Ii Hatchback
8175,1252905,1.5 Ii Sedan
8176,68769,2.0 Ts
8177,68769,2.0 Ts Tc Cu
8178,68769,2.4
8179,68769,2.5 V6
8180,68769,2.4 Jtd Sw
8181,68769,2.0 Ts Tc Cu Kit Sport
8182,68769,2.5 V6 Kit Sport
8183,68769,2.5 V6 Fase Iii
8184,68769,2.0 Ts Fase Iii Cu.
8185,68769,2.0 Ts Sw
8186,68769,2.4 Tc
8187,68769,3.0 V6 192 Hp Tc+cu
8188,68769,2.0 Ts 115 Hp Tc+cu
8189,68769,2.0 Ts Selespeed 150cv Tc+cu
8190,68769,2.0 Ts Fase Iii Cu. Selespeed
8191,68769,2.5 V6 Sw
8192,68769,2.5 V6 At Sportronic
8193,73501,2.2 220 Cdi 6 Pax At Ambiente
8194,73501,2.2 Trend 7 Pas Cdi 150cv At Plci
8195,73501,2.3 230 7 Pax At
8196,73501,2.3 230 7 Pax
8197,73501,2.2 220 Cdi 6 Pax
8198,73501,2.2 Ambiente 7 Pas Cdi 150cv At
8199,73501,2.2 220 Cdi 7 Pax At Ambiente
8200,73501,2.2 Trend 7 Pas Cdi 150cv At
8201,73501,2.2 220 Cdi 7 Pax Trend
8202,73501,2.2 220 Cdi 7 Pax At
8203,73501,2.2 Ambiente 7 Pas Cdi 150cv At Plci
8204,73501,2.2 Cdi Trend 7 Pas At
8205,73501,2.2 220 Cdi 7 Pax
8206,73501,2.2 Cdi Ambiente 7pas At
8207,73501,2.3 230 6 Pax
8208,73501,2.3 230 6 Pax At
8209,73501,2.2 Cdi Trend 7 Pas Mt
8210,73501,2.2 Cdi Ambiente 6pas At
8211,73501,2.2 Cdi Trend 7 Pas 163cv At Plci
8212,73501,2.2 220 Cdi 6 Pax At
8213,73501,2.2 220 Cdi 7 Pax Trend At
8214,63922,1.5 Gls 4dr
8215,63922,1.5 Gs 3dr
8216,63922,1.5 Gls 5dr
8217,63922,1.5 Gls 4dr At
8218,63922,1.5 Gls 4dr Abs Ab
8219,63922,1.5 Gt 3dr
8220,63922,1.5 Gls 3dr
8221,63922,1.5 Gls 4dr At Abs Ab
8222,63922,1.5 Gls 5dr Abs Ab
8223,63922,1.5 Gls 5dr Abs Ab At
8224,63922,1.5 Gls At
8225,389479,1.3 Luxury
8226,60542,3.5 V6 260cv 4wd Cvt
8227,60542,3.5 Exclusive
8228,503709,2.3 Clk230 Sport Kompressor Coupé
8229,503709,3.2 Clk320 Elegance Plus At Coupé
8230,503709,3.5 Clk350 Elegance At Coupé
8231,503709,3.2 Clk320 Elegance At
8232,503709,3.2 Clk320 Avantgarde At
8233,503709,3.2 Clk320 Avantgarde At Coupé
8234,503709,3.2 Clk320 Elegance Plus At
8235,503709,3.5 Clk350 Avantgarde At Coupé
8236,503709,5.0 Clk500 Elegance At
8237,503709,3.2 Clk320 Sport At
8238,503709,3.2 Clk320 Sport At Cabriolet
8239,503709,3.5 Clk350coupe Avantgarde Sport At
8240,503709,2.3 Clk230 Sport Kompressor Cabriolet
8241,503709,5.0 Clk500 Avantgarde At
8242,503709,2.3 Clk230 Avantgarde Kompre Coupé
8243,503709,4.3 Clk430 Sport At
8244,503709,3.5 Clk350 Avantgarde At Cabriolet
8245,503709,3.2 Clk320 Elegance Plus At Cabriolet
8246,503709,4.3 Clk430 Elegance Plus At
8247,503709,3.5 Clk350 Coupe Elegance At
8248,503709,3.5 Clk350 Elegance At Cabriolet
8249,503709,3.2 Clk320 Avantgarde At Ln
8250,503709,5.0 Clk500 Coupe Elegance At
8251,503709,2.3 Clk230 Sport Kompressor
8252,503709,5.5 Clk55 Amg Cabriolet
8253,503709,4.3 Clk430 Avantgarde At
8254,503709,4.3 Clk430 Avantgarde At Cabriolet
8255,503709,2.3 Clk230 Avantgarde Kompre Cabriolet
8256,503709,5.5 Clk55 Amg
8257,503709,5.0 Clk500 Coupe Avantgarde At
8258,503709,3.5 Clk320 Coupe Elegance At
8259,503709,3.2 Clk320 Avantgarde At Cabriolet
8260,503709,4.3 Clk430 Avantgarde At Coupé
8261,66771,3.9 Sport
8262,66771,2.5 I
8263,66771,2.5 I Aa
8264,66771,2.5
8265,66771,2.5 I Sport
8266,66771,2.5 I Sport Clubcab
8267,66771,3.9 Sport Clubcab
8268,66771,2.5 Aa
8269,66771,3.9 Clubcab
8270,66771,3.9 Sport C/doble
8271,66771,3.9 Sport 4x4
8272,66771,2.5 I Sport C/doble
8273,66771,3.9 Clubcab 4x4
8274,16563,2.5 T5 220hp At P3 Facelift
8275,16563,2.0 145hp Mt Pack Plus
8276,16563,2.0 145hp Mt P2 Facelift
8277,16563,2.0 R-desing Mt 145cv
8278,16563,2.4 170hp At Pack Premium
8279,16563,2.5 T5 220hp Mt Facelift
8280,16563,2.4 T5 220hp At Pack Premium
8281,16563,2.0 145hp Mt P1 Facelift
8282,16563,2.0 145hp Mt P3 Facelift
8283,16563,2.0 145hp Mt P2
8284,16563,2.4 170hp At Pack Plus
8285,16563,2.4 T5 220hp Mt Pack Plus
8286,16563,2.4 170hp Mt
8287,16563,2.0 145hp At P3 Facelift
8288,16563,2.0 Mt 145cv
8289,16563,2.0 145hp At P2 Facelift
8290,16563,2.0 145hp Mt P1
8291,16563,2.4 T5 220hp Mt
8292,389382,2.0 Glx
8293,389382,2.0
8294,389382,2.0 Rural Glx
8295,389382,2.0 Rural At
8296,389382,2.0 Glx At
8297,389382,2.0 Rural
8298,389382,2.0 Sedan At
8299,389382,2.0 Sedan
8300,389382,2.0 Sedan Abs At
8301,389382,2.2 Rural Abs
8302,389382,2.2 Sedan
8303,389382,2.0 Rural D
8304,389382,2.0 Rural Abs
8305,389382,2.2 Rural Abs At
8306,389382,2.0 Sedan Abs
8307,85019,2.0 R Awd Mt
8308,85019,2.0 R Awd At
8309,85019,2.0
8310,85019,2.0 Limited
8311,85019,2.0 Dynamic
8312,85019,2.0 R Awd At Limited
8313,85019,2.0 Awd Cvt
8314,85019,2.0 Awd Cvt Limited
8315,85019,2.0 Awd Mt
8316,38781,1.4 Ts
8317,38781,1.6 Txe
8318,38781,1.4 Gtl
8319,38781,1.4 Tse
8320,38781,1.4 Txe Dh
8321,38781,1.6 Rl
8322,38781,1.6 Rn
8323,38781,1.6 Rl Aa
8324,38781,1.4 Txe Fase Ii
8325,60776,2.0 D5 Momentum
8326,60776,2.0 T6 Inscription
8327,60776,2.9 T6 At
8328,60776,2.4 D5 185hp At
8329,60776,2.0 T6 High Luxury At8 Awd
8330,60776,4.4 V8 At
8331,60776,2.5 D5 At
8332,60776,2.0 T6 R-desing At8 Awd
8333,60776,4.4 V8 At 315hp
8334,60776,3.2 235hp At
8335,60776,2.0t T6 Momentum Awd
8336,60776,2.4 D5 185hp At Dvd
8337,60776,2.4 D5 At Awd High Luxury
8338,33743,3.0 Tfsi 354cv
8339,33743,3.0 Quattro Tfsi Stronic 333cv
8340,33743,4.2 V8 Quattro Tiptronic
8341,33743,3.0 V6 Fsi Quattro Stronic 333cv
8342,33743,4.2 V8 Quattro
8343,33743,3.0 V6 Fsi Quattro Manual 333cv
8344,33743,2.7 V6 Turbo Quattro
8345,66586,2.5 Sdrive23i 204cv
8346,66586,3.0 Sdrive30i 258cv
8347,66586,2.0 Sdrive20i 184cv
8348,66586,2.5 Executive
8349,66586,2.0 30i Sdrive Msport G29
8350,66586,3.0 Sdrive28i 245cv
8351,66586,3.0 Sdrive35i 306cv
8352,66586,3.0 Si Roadster
8353,66586,3.0 Si
8354,66586,3.0 Sdrive 35i M Package 306cv
8355,66586,2.5 Executive Stept
8356,66586,3.0 Sistept
8357,66586,3.0 Si Stept
8358,66586,2.5 Executive Le
8359,66586,3.0 I
8360,66586,2.5 Iexecutive
8361,66586,3.0 Stept
8362,85024,1.9 Ex. Rld Confort
8363,85024,1.6 Ex. Rl Confort
8364,85024,1.9 Ex. Rld Confort Aa
8365,85024,1.6 Ex. Rl Confort Gnc
8366,85024,1.9 Ex. Rnd Trf 2 Pl G/confort
8367,85024,1.9 Ex. Rld Trf
8368,85024,1.9 Ex. Generique D
8369,85024,1.6 Ex. Rl Confort Aa
8370,85024,1.9 Ex. Rld Trf 2 Plc
8371,85024,1.9 Ex. Rnd Trf
8372,8295771,1.2 Puretech 155 So Chic At8
8373,8295771,1.2 Puretech 155 Be Chic At8
8374,8295771,1.2 Puretech 155 Grand Chic At8
8375,1252857,2.3 Titanium
8376,1252857,2.0 Trend
8377,1252857,2.0 Titanium
8378,1252857,1.8 Tdi Trend
8379,1252857,1.8 I Trend
8380,1252857,2.3 Titanium At
8381,84857,2.0 Gli
8382,84857,2.0 Gli At
8383,84857,2.0 Gl I D-4 D
8384,84857,2.0 Sl At
8385,84857,2.0 Sl
8386,389462,1.4 Active
8387,389462,1.4 Active Pk High Security Abs
8388,389462,1.4 Active Plc
8389,68313,6.2 Coupe Ss V8
8390,68313,6.2 Convertible Ss V8
8391,13905,1.8 Ts
8392,13905,2.0 Quadrifoglio
8393,13905,2.0
8394,13905,1.7
8395,13905,1.9
8396,13905,1.6
8397,13905,1.4
8398,2220975,1.8 16v
8399,2220975,1.8 16v At
8400,2097605,2.2 Txe 7 As
8401,2097605,2.2 Txe Nevada
8402,2097605,2.2 Gtx Nevada
8403,2097605,2.2 Gtx 7 As
8404,2097605,2.2 Rn Nevada
8405,2097605,2.2 Rt Nevada
8406,2097605,2.2 Rt 7 As
8407,2097605,2.2 Rn 7 As
8408,2097605,2.2 Rnd Nevada
8409,1046545,2.0 200cv 200 Distinctive
8410,1046545,2.9 V6 510cv Quadrifoglio
8411,1046545,2.0 280cv Veloce
8412,1046545,2.0 Ti Q2 At
8413,11976,2.0 Ts
8414,11976,3.0 V6 12v
8415,11976,3.0 V6 Quadrifoglio
8416,11976,2.0 V6 Turbo
8417,11976,3.0 V6 24v Super
8418,11976,3.0 V6 L
8419,11976,2.5 V6
8420,11976,3.0 V6 24v
8421,1252944,2.0 Ti
8422,1252944,1.8 Ts
8423,1252944,2.0
8424,1252944,1.9 Jtd
8425,1252944,1.9 Jtd Tc
8426,9998,2.3 Ghia Sx
8427,9998,1.6 Lx
8428,9998,2.3 Ghia Rural
8429,9998,1.6 Xr4 Coupe
8430,9998,1.6 Gl
8431,9998,1.6 L Aa
8432,9998,1.6 Gl Full
8433,9998,1.6 Glx
8434,9998,1.6 L
8435,9998,2.3 Ghia
8436,9998,2.3 Ghia S
8437,49022,2.0 Ghia
8438,49022,2.0 Gl
8439,49022,2.0 Gli
8440,49022,2.0 Ghia Abs
8441,49022,1.8 I
8442,1252868,1.8 Gl
8443,1252868,1.8 Gls
8444,1252868,1.6 Gld
8445,1252868,1.8 Gts
8446,1252868,1.8 Gs
8447,68310,1.8 Confort
8448,68310,1.9 Confort
8449,68310,1.8 Active
8450,68310,1.8 Emotion
8451,68310,1.8 Active 2009
8452,68310,1.8 Connect
8453,68310,1.8
8454,68310,1.8 High Tech
8455,68310,1.8 Connect Tc
8456,68310,1.8 Pack Abarth
8457,68310,1.8 High Tech Tc
8458,68310,1.9 Jtd
8459,68310,1.8 Emotion Abs
8460,68310,1.8 Connect Ii
8461,389494,2.5 I 4x4 Exd
8462,389494,2.5 4x4
8463,389494,2.5 4x4 Xl Ll
8464,389494,3.0 4x4 Xl T/alto
8465,389494,3.0 4x4 Innovation
8466,389494,3.0 I 4x4 Exd
8467,60091,1.6 Gl
8468,60091,1.8 Gli
8469,60091,2.0 Ghia
8470,60091,1.6 Gli
8471,60091,1.8 Glxi
8472,60091,1.8 Verona
8473,62135,2.8 Tdi Furgón 6at L2h2 3a 5p
8474,62135,2.8 Tdi Furgón 6at L1h1 3a 4p
8475,62135,2.4 Hiace 15 Pas
8476,62135,2.8 Tdi Wagon 6at 10a
8477,62135,2.8 Tdi Commuter 6at 14a
8478,73558,3.0 V6 Hse
8479,73558,3.0 V6 S/c Hse
8480,73558,4.2 V8 Sc
8481,73558,2.7 Hse V6
8482,73558,3.0 V6 Hse C/cámara Sunrrond
8483,73558,5.0 V8 S/c Hse
8484,73558,5.0 V8 S/c
8485,73558,3.0 Sdv6 Hse
8486,73558,5.0 Supercharged
8487,73558,3.6 Hse V8
8488,73558,3.0 Sdv6 Se
8489,73558,5.0 V8 Hse
8490,73558,3.0 V6 S/c Se
8491,389656,1.9 Avantage D
8492,389656,1.8 Aura
8493,389656,1.9 Aura I Tenta.
8494,389656,2.0 Volcane I
8495,389656,1.9 Avantage Break D
8496,389656,1.9 Armonic I
8497,389656,1.9 Avantage D Dh
8498,389656,2.0 Volcanei 3 P
8499,389656,1.4 Avantage
8500,389656,1.9 Volcane I Tc
8501,389656,2.0 Volcanei Tc Cu
8502,61853,1.9 I 110hp
8503,61853,2.3 V5
8504,61853,1.8 125 Hp
8505,61853,1.6 100 Hp
8506,61853,1.8 125 Hp Sport
8507,61853,1.9 Sed Magnus
8508,61853,1.9 Gld
8509,61853,2.0 I Manual 140cv
8510,61853,1.9 Sxe I Magnus
8511,61853,2.0 I Dsg 140cv
8512,61853,1.8 Glx
8513,61853,2.0 Glx
8514,61853,1.6 Se Magnus
8515,61853,1.9 I 90 Hp
8516,61853,1.9 Glx I
8517,61853,1.8 Gl
8518,61853,2.0 Gti
8519,61853,2.0 I Stylance Dsg
8520,61853,2.0 I Stylance
8521,61853,1.8 Se
8522,61853,2.0 Sxe
8523,10308,1.4 Mulitair Lounge 105cv
8524,10308,1.4 Lounge Multiair Serie 4
8525,10308,1.4 Fire
8526,10308,1.4 105cv Fire By Gucci
8527,6389804,2.0 200cv
8528,6389804,2.0 280cv At Q4 Veloce
8529,6389804,2.0 200cv Distinctive Q4
8530,6389804,2.0 280cv
8531,6389804,2.0 280cv At Q4 Sport
8532,6389804,2.0 280cv At Q4 Super
8533,6389804,2.0 280Cv At Q4 Sport
8534,6389804,2.0 280cv At Q4 Supert
8535,10127,3.6 C Atx
8536,10127,3.0 Te
8537,10127,5.7 C Hemi Atx
8538,10127,3.0 E
8539,10127,3.5 C Atx
8540,10127,5.7 C V8 Hemi
8541,10127,3.0 D
8542,10127,3.5 C V6
8543,10127,3.0 Ce
8544,10127,3.0 4matic Te
8545,10127,3.0
8546,10127,3.0 Zx Coupe Biturbo
8547,10127,3.0 Sel
8548,10127,3.5 M 3.5
8549,10127,3.0 Se
8550,10127,3.0 24v Sl
8551,66850,2.0 Super Saloon
8552,66850,2.0 Super Saloon At
8553,66850,2.0 Vr6i 24v Ct Abs At
8554,66850,2.4 S
8555,66850,2.0
8556,66850,2.4 Es
8557,66850,2.0 Vr6i 24v
8558,66850,2.0 Vr6i 24v Ct Abs
8559,66850,2.0 Glsi Ct At
8560,66850,2.0 Glsi Ct
8561,66850,2.4 Es Ct Abs At
8562,1252923,2.0 Ft Mt
8563,1252923,2.0 Gt Mt
8564,1252923,2.0 Gt At
8565,1252923,2.0 Ft
8566,1252923,2.0 Gt
8567,1252923,2.0 Gt Manual
8568,1252923,2.4 Gr
8569,1252923,2.0 Gt Automática
8570,60289,3.2 3.6
8571,60289,2.9 255cv (987)
8572,60289,3.4 S 310cv (987)
8573,60289,3.4 S 315 Cv
8574,60289,2.7 245cv (987)
8575,60289,2.7 265cv
8576,60289,3.4 Spyder 310cv (987)
8577,60289,3.4 Tiptronic
8578,60289,3.4 S Coupe 295cv (987)
8579,66739,4.0 Se
8580,66739,2.5
8581,66739,2.5 I
8582,66739,4.4 V8 Hse
8583,66739,3.0 6
8584,66739,3.6 Vogue V8
8585,66739,4.2 V8 Sport Sc
8586,66739,3.6 V8 Hse
8587,66739,4.2 V8 Vogue Sc
8588,66739,4.4 Sport Hse
8589,66739,2.7 V6 Sport Hse
8590,66739,3.6 V8
8591,66739,3.9 Vogue
8592,66739,4.2 Vogue V8 Sc
8593,66739,3.6 V8 Sport Hse
8594,66739,4.6 Vogue
8595,66739,5.0 V8 S/c
8596,389512,1.6 Escapade 106cv Abs
8597,389512,1.6 Xs 106cv
8598,389512,1.6 Xr 106cv
8599,389512,1.6 Xs 106cv Faros
8600,389512,1.6 Escapade 106cv
8601,130,2.0 E
8602,130,2.3 E
8603,130,2.5 D
8604,130,2.6 E
8605,130,2.5 D Turbo
8606,389457,4.0 Pick-up D20 Custom
8607,389457,4.0 Pick-up D20 Deluxe Turbo Plus
8608,389457,4.0 Pick-up D20 Conquest
8609,389457,4.0 Pick-up D20 Turbo Plus
8610,68315,3.6 Limited Atx
8611,68315,3.8 Limited Atx
8612,68315,3.3 Limited Atx
8613,37259,2.0 Gls I
8614,37259,2.0 Mi Exclusive
8615,37259,1.8 Cli
8616,37259,2.0 Mi Exclusive Abs Tc
8617,37259,1.8 Gli
8618,37259,2.0 Gls
8619,37259,2.0 Mi Exclusive At
8620,37259,1.8 Mi
8621,2220936,2.0 Attraction Tfsi Stronic Quattro
8622,2220936,2.0 Ambition Tfsi Stronic Quattro
8623,2220936,2.0 Tfsi 252cv
8624,2220936,2.0 T Fsi Quattro Stronic
8625,1252908,0.8 Sx Aa
8626,1252908,0.8 Sl
8627,1252908,0.8 Dx
8628,1252908,0.8 Sx Aa At
8629,60354,4.8 4 S 400cv (970)
8630,60354,4.8 S 400cv (970)
8631,60354,4.8 Turbo 500cv (970)
8632,60354,4.8 S
8633,60354,4.8 Gts 430cv Pdk7
8634,60354,3.6 300cv (970)
8635,60354,4.8 Gts 430cv Pdk7 Automática
8636,60354,4.8 S 4
8637,60354,4.8 Gts 430cv Pdk7 Manual
8638,60354,2.9 4 S 440cv
8639,60354,3.6 4 300cv (970)
8640,60354,4.0 Turbo 549cv
8641,65152,1.8 Iv
8642,65152,1.8 Hibrid
8643,65152,1.8 Fmc Ctv
8644,483995,1.5 Ex-l Cvt 132cv
8645,483995,1.5 Ex Cvt 132cv
8646,2820708,2.7 Srv 6at 8a
8647,2820708,2.7 Sr 6at 8a
8648,2220956,2.0 Rxt
8649,2220956,1.9 Privilege Dci
8650,2220956,3.0 V6 Privilege
8651,2220956,3.0 V6 Rxt Cu
8652,2220956,1.9 Dci Privilege Plus
8653,2220956,1.9 Privilege
8654,2220956,2.0 Rxe Cuero
8655,2220956,2.0 T. Privilege Plus
8656,2220956,3.0 V6 Privilege Plus
8657,2220956,2.0 T. Privilege Pack
8658,2220956,3.0 V6 Rxt
8659,2220956,1.9 Rxe
8660,2220956,1.9 Dci Privilege Pack
8661,2220956,3.0 V6 Rxt Cu At
8662,2220956,1.9 Rt
8663,2220956,2.0 Rxe
8664,2220956,1.8 Rxe
8665,2220956,2.0 Rxt Cuero
8666,67714,2.2 Jts Selespeed 6ta Distinctive
8667,67714,3.2 Hight 4x4 Ca Elegante
8668,67714,2.2 Jts 185 Hp 6m
8669,67714,1.8 Tbi 200cv 6ta Distinctive
8670,67714,3.2 Jts V6 260cv 6m 4x4
8671,67714,1.9 M 150 Hp 6m
8672,67714,2.2 Jts Progression Pack Stile
8673,67714,1.9 Progression
8674,67714,3.2 Jts Hight 4x4 Elegante At
8675,67714,2.2 Jts Selespeed 6ta Progression
8676,67714,2.2 Jts Progression
8677,67714,2.2 Sw Jts 185 Hp 6m
8678,67714,2.2 Jts 185 Hp 6m Selespeed
8679,67714,1.8 Tbi 200cv 6ta Progression
8680,67714,3.2 Jts Progression
8681,18298,1.5 Plus 102cv
8682,389602,3.0 Tfsi Stronic 354cv
8683,389602,3.0 Tfsi 354cv
8684,389527,2.5 Panel Van Dh
8685,389527,2.5 Minibus Doble Aa
8686,389527,2.5 Minibus
8687,389527,2.5 Minibus Dh
8688,389527,2.5 Panel Van
8689,4134,2.5 Gle Rural
8690,4134,2.5 Gle
8691,4134,2.3 T5
8692,4134,2.5 Glt Rural
8693,4134,2.5 Glt
8694,4134,2.5 I
8695,4134,2.3 Turbo Rural
8696,4134,2.3 T5 Rural
8697,4134,2.3 Rural
8698,4134,2.5 I Rural
8699,389650,1.9 I Sx Tc Abs Ab
8700,389650,2.0 I Sx
8701,389650,2.0 I Sx Tc Abs
8702,389650,2.0 Sx Hdi
8703,389650,3.0 V6 Exclusive At
8704,389650,2.0 I
8705,389650,2.0 I Tc
8706,389650,2.0 I Sx Tc Abs At
8707,389650,1.9 I Sx Tc
