marca,modelo,version,motor,nafta,precio,moneda,anio,kms,awd,manual,id ml,link
peugeot,207,2.0 Sedan Xt Hdi,1997 cc,0,5500,USD,2009,169000 km,0,1,MLA1435048102,https://auto.mercadolibre.com.ar/MLA-1435048102-peugeot-207-2009-20-xt-hdi-full-_JM
peugeot,207,1.6 Sedan Xt Premium,1.6 L,1,2500000,ARS,2009,124000 km,0,1,MLA1372260557,https://auto.mercadolibre.com.ar/MLA-1372260557-peugeot-207-2009-16-sedan-xt-premium-_JM
peugeot,207,207 HDI XT PREMIUM,1.6 L,0,2700000,ARS,2009,200000 km,0,1,MLA1374349193,https://auto.mercadolibre.com.ar/MLA-1374349193-peugeot-207-207-hdi-xt-premium-_JM
peugeot,207,1.4 Sedan Xs,1.4 L,1,2600000,ARS,2009,128000 km,0,1,MLA1437375248,https://auto.mercadolibre.com.ar/MLA-1437375248-peugeot-207-2009-14-sedan-xs-_JM
peugeot,207,2.0 Sedan Xt Hdi Premium,2 L,0,2500000,ARS,2009,140000 km,0,1,MLA1371853601,https://auto.mercadolibre.com.ar/MLA-1371853601-peugeot-207-2009-20-sedan-xt-hdi-premium-_JM
peugeot,207,1.4 Xs,1.4 L,1,2200000,ARS,2009,200000 km,0,1,MLA1371884681,https://auto.mercadolibre.com.ar/MLA-1371884681-peugeot-207-2009-14-xs-_JM
peugeot,207,1.4 Xr,1360 cc,1,1850000,ARS,2009,145000 km,0,1,MLA1434502006,https://auto.mercadolibre.com.ar/MLA-1434502006-peugeot-207-2009-14-xr-_JM
peugeot,207,1.6 Rc 175cv,1598 cc,1,12900,USD,2009,71000 km,0,1,MLA1428024438,https://auto.mercadolibre.com.ar/MLA-1428024438-peugeot-207-2009-16-rc-175cv-unico-en-su-estado-_JM
peugeot,207,1.6 Rc 175cv,1.6 L,1,10800,USD,2009,113000 km,0,1,MLA1374600205,https://auto.mercadolibre.com.ar/MLA-1374600205-peugeot-207-rc-_JM
peugeot,207,1.9 compac,1.6 L,0,1700000,ARS,2009,207000 km,0,1,MLA1425261118,https://auto.mercadolibre.com.ar/MLA-1425261118-peugeot-207-19-compac-_JM
peugeot,207,1.9 compac,1.6 L,0,2200000,ARS,2009,207000 km,0,1,MLA1435241696,https://vehiculo.mercadolibre.com.ar/MLA-1435241696-peugeot-207-_JM
peugeot,207,1.4 Xr,1.4 L,1,1700000,ARS,2009,240000 km,0,1,MLA1435264554,https://auto.mercadolibre.com.ar/MLA-1435264554-peugeot-207-2009-14-xr-_JM
peugeot,207,1.6 Coupe Turbo 150 Cv,1.6 L,1,12500,USD,2009,160000 km,0,1,MLA1430794570,https://auto.mercadolibre.com.ar/MLA-1430794570-peugeot-207-2009-16-coupe-turbo-150-cv-_JM
peugeot,207,1.4 Sedan Xs,1.4 L,1,1500000,ARS,2009,211000 km,0,1,MLA1430827076,https://auto.mercadolibre.com.ar/MLA-1430827076-peugeot-207-2009-14-sedan-xs-_JM
peugeot,207,2.0 Sedan Xt Hdi Premium,2 L,0,2500000,ARS,2009,200000 km,0,1,MLA1371579573,https://auto.mercadolibre.com.ar/MLA-1371579573-peugeot-207-2009-20-sedan-xt-hdi-premium-_JM
peugeot,207,1.4 Xs,1.4 L,1,2000000,ARS,2009,160000 km,0,1,MLA1437554782,https://auto.mercadolibre.com.ar/MLA-1437554782-peugeot-207-2009-14-xs-_JM
